value,yhat,lb1,lb2,lb3,ub1,ub2,ub3,outcome,param
1191.15087890625,0.8844526469520447,0.707,0.80075,0.86125,0.99725,0.972,0.92175,present,max_biomass
1235.267578125,0.8844765833855903,0.707,0.80075,0.86125,0.99725,0.972,0.92175,present,max_biomass
1279.38427734375,0.8844995956962276,0.707,0.80075,0.86125,0.99725,0.9720500000000001,0.92175,present,max_biomass
1323.5009765625,0.8844734067130928,0.707,0.8005,0.86125,0.99725,0.972,0.92175,present,max_biomass
1367.61767578125,0.8844161853526519,0.707,0.8005,0.86125,0.9971374999999998,0.972,0.92175,present,max_biomass
1411.734375,0.8844128766625962,0.707,0.8005,0.86125,0.997,0.972,0.92175,present,max_biomass
1455.85107421875,0.884180253473712,0.707,0.8,0.861,0.997,0.97175,0.9215,present,max_biomass
1499.9677734375,0.8837331595102148,0.707,0.7995,0.8605,0.9955,0.9703000000000002,0.9215,present,max_biomass
1544.08447265625,0.8837439849499984,0.707,0.7997000000000001,0.86075,0.9955,0.9705,0.9215,present,max_biomass
1588.201171875,0.8836948991715898,0.707,0.7997000000000001,0.8605,0.9955,0.97025,0.9215,present,max_biomass
1632.31787109375,0.8833633370738309,0.707,0.7995,0.8605,0.99375,0.9685,0.92125,present,max_biomass
1676.4345703125,0.8833596323311,0.707,0.7995,0.8605,0.99375,0.9685,0.92125,present,max_biomass
1720.55126953125,0.8831146655005115,0.70675,0.79925,0.86025,0.99225,0.9675,0.92125,present,max_biomass
1764.66796875,0.8831146655005115,0.70675,0.79925,0.86025,0.99225,0.9675,0.92125,present,max_biomass
1808.78466796875,0.8832440592098749,0.70675,0.7995,0.860375,0.993,0.968,0.92125,present,max_biomass
1852.9013671875,0.8832636885705799,0.70675,0.7995,0.860375,0.99325,0.968,0.92125,present,max_biomass
1897.01806640625,0.8832741344598831,0.70675,0.7995,0.8605,0.99325,0.968,0.92125,present,max_biomass
1941.134765625,0.8832754876398562,0.70675,0.7995,0.8605,0.99325,0.968,0.92125,present,max_biomass
1985.25146484375,0.8832754876398562,0.70675,0.7995,0.8605,0.99325,0.968,0.92125,present,max_biomass
2029.3681640625,0.8832754876398562,0.70675,0.7995,0.8605,0.99325,0.968,0.92125,present,max_biomass
2073.48486328125,0.8832754876398562,0.70675,0.7995,0.8605,0.99325,0.968,0.92125,present,max_biomass
2117.6015625,0.8832754876398562,0.70675,0.7995,0.8605,0.99325,0.968,0.92125,present,max_biomass
2161.71826171875,0.8832754876398562,0.70675,0.7995,0.8605,0.99325,0.968,0.92125,present,max_biomass
2205.8349609375,0.8832754876398562,0.70675,0.7995,0.8605,0.99325,0.968,0.92125,present,max_biomass
0,0.0538097704870854,0,0,0,0.28375,0.1615,0.08075,absent,mean_biomass
10.8818778950552,0.04523091589322973,2.5e-4,7.5e-4,0.00225,0.25576875000000016,0.13625,0.0575,absent,mean_biomass
21.7637557901104,0.046091283545578815,0.002,0.00425,0.01075,0.23875,0.1175,0.052,absent,mean_biomass
32.6456336851656,0.05096214655730628,0.005,0.0095,0.017,0.23676875000000017,0.11775,0.056,absent,mean_biomass
43.5275115802208,0.055434113965033456,0.00525,0.0135,0.02125,0.23951875000000017,0.125,0.0615,absent,mean_biomass
54.409389475276,0.06175575580977049,0.0045,0.01425,0.0285,0.24376875000000017,0.1315,0.067,absent,mean_biomass
65.2912673703312,0.06568632635441399,0.004,0.0135,0.032,0.248,0.1365,0.07225,absent,mean_biomass
76.1731452653864,0.07016207101230304,0.0035,0.0125,0.03625,0.25975,0.143,0.078,absent,mean_biomass
87.0550231604416,0.08009247967479675,0.003,0.01225,0.04575,0.2810187500000002,0.16357499999999983,0.09225,absent,mean_biomass
97.9369010554968,0.08270201992949133,0.00275,0.01175,0.04775,0.29075,0.1695,0.0965,absent,mean_biomass
108.818778950552,0.08305459025829195,0.003,0.012,0.04775,0.2917687500000002,0.17025,0.0965,absent,mean_biomass
119.700656845607,0.08423858730843944,0.003,0.01275,0.0485,0.29525,0.173,0.098,absent,mean_biomass
130.582534740662,0.08639371537520686,0.0035,0.0155,0.04975,0.30075,0.17732499999999982,0.10075,absent,mean_biomass
141.464412635718,0.08918691992229656,0.00375,0.022,0.05175,0.30375,0.1815,0.104,absent,mean_biomass
152.346290530773,0.09052026224908268,0.004,0.0255,0.0525,0.3065,0.1838249999999998,0.10525,absent,mean_biomass
163.228168425828,0.09189082847686883,0.00475,0.02925,0.0535,0.3072687500000002,0.1848249999999998,0.10675,absent,mean_biomass
174.110046320883,0.09198147348730124,0.0045,0.03,0.0535,0.307,0.18475,0.107,absent,mean_biomass
184.991924215938,0.09229605547161666,0.0045,0.031,0.05375,0.306,0.18475,0.1075,absent,mean_biomass
195.873802110994,0.09260668933016764,0.00475,0.03175,0.054,0.30675,0.18525,0.10775,absent,mean_biomass
206.755680006049,0.09287685265126988,0.005,0.03275,0.05425,0.3062687500000002,0.1855,0.108,absent,mean_biomass
217.637557901104,0.09369602129649615,0.00475,0.03325,0.0545,0.3102687500000002,0.188,0.10875,absent,mean_biomass
228.519435796159,0.09369705554356428,0.00425,0.034,0.0545,0.3102687500000002,0.1885,0.10875,absent,mean_biomass
239.401313691214,0.09364405712641197,0.00425,0.03425,0.0545,0.3092687500000002,0.18825,0.10875,absent,mean_biomass
250.28319158627,0.09355287250881358,0.004,0.03425,0.0545,0.3085,0.188,0.109,absent,mean_biomass
261.165069481325,0.09296285704007483,0.004,0.03425,0.0545,0.3035,0.187,0.1085,absent,mean_biomass
272.04694737638,0.0928172620332398,0.00375,0.034,0.0545,0.30251875000000017,0.1865,0.1085,absent,mean_biomass
282.928825271435,0.0928084574429815,0.00375,0.03425,0.0545,0.302,0.1865,0.10875,absent,mean_biomass
293.81070316649,0.09279460752572127,0.00375,0.03425,0.0545,0.302,0.1865,0.10875,absent,mean_biomass
304.692581061545,0.09286757140801497,0.00375,0.03425,0.0545,0.30175,0.187,0.109,absent,mean_biomass
315.574458956601,0.0934560939635945,0.00375,0.0345,0.05475,0.30375,0.18825,0.10975,absent,mean_biomass
326.456336851656,0.09361521512339017,0.0035,0.0345,0.05475,0.30401875000000017,0.18907499999999983,0.11,absent,mean_biomass
337.338214746711,0.0936698683358515,0.0035,0.034675000000000074,0.05475,0.30401875000000017,0.18925,0.11025,absent,mean_biomass
348.220092641766,0.0936912457730772,0.0035,0.0345,0.05475,0.30451875000000017,0.18932499999999983,0.11025,absent,mean_biomass
359.101970536821,0.09369455536369524,0.0035,0.0345,0.05475,0.30475,0.1895,0.11025,absent,mean_biomass
369.983848431877,0.09371229045255056,0.0035,0.0345,0.05475,0.30475,0.18932499999999983,0.11025,absent,mean_biomass
380.865726326932,0.0937401251888625,0.0035,0.03475,0.05475,0.30475,0.1895,0.11025,absent,mean_biomass
391.747604221987,0.09375988380459026,0.0035,0.03475,0.05475,0.30475,0.1895,0.11025,absent,mean_biomass
402.629482117042,0.09377138643067848,0.0035,0.03475,0.05475,0.30475,0.1895,0.11025,absent,mean_biomass
413.511360012097,0.09378406719907907,0.00375,0.035,0.05475,0.30475,0.1895,0.11025,absent,mean_biomass
424.393237907153,0.0938018472551982,0.00375,0.035,0.05475,0.30475,0.1895,0.11025,absent,mean_biomass
