lat,lon,total_acres,pseu_acres,abies_acres
45.75,-116,115819.22524538578,96302.52199938391,86228.70330760843
45.5,-116,86954.21240277436,55943.599768581495,64363.27277052437
45.25,-116,50555.3679296356,23507.980325942415,40793.58702799595
45,-116,50095.19783071345,28974.449323330547,39238.03579487101
44.75,-116,64384.906333198625,49739.35725798665,48071.178201085524
44.5,-116,66467.44676656151,56384.24146342257,44191.61155232418
44.25,-116,101038.60786948021,98499.30454726155,35423.70389498702
44,-116,71464.18324158106,70940.66218004542,8566.041090555958
43.75,-116,63738.85135313451,63630.990155218686,1696.6455235048613
43.5,-116,1095.960525577765,1095.960525577765,0.44478917434162524
43.25,-116,0,0,0
43,-116,0,0,0
42.75,-116,0,0,0
42.5,-116,1.1119749940071404,1.1119749940071404,0
42.25,-116,0,0,0
42,-116,422.54926353113837,420.9925030865499,1.5567604445884045
41.75,-116,1.1119796984382568,1.1119796984382568,0
41.5,-116,20.460365474918586,2.0015574921115986,18.45880798280647
41.25,-116,1.1119756940469592,0,1.1119756940469592
41,-116,0,0,0
40.75,-116,0,0,0
40.5,-116,2.8911405921569884,1.7791634413273743,1.1119771508296128
40.25,-116,8.006273749479861,1.111982465205535,6.894291284274313
40,-116,0.8895814254406942,0,0.8895814254406942
39.75,-116,0,0,0
39.5,-116,50.03879107556341,10.897336723122953,39.36384897944343
39.25,-116,0,0,0
39,-116,18.90370960448232,18.90370960448232,0
38.75,-116,0,0,0
38.5,-116,0,0,0
38.25,-116,0,0,0
38,-116,0,0,0
37.75,-116,0,0,0
37.5,-116,0,0,0
37.25,-116,0,0,0
37,-116,0,0,0
36.75,-116,0,0,0
36.5,-116,0,0,0
36.25,-116,0,0,0
36,-116,0,0,0
35.75,-116,0,0,0
35.5,-116,0,0,0
35.25,-116,0,0,0
35,-116,0,0,0
34.75,-116,0,0,0
34.5,-116,0,0,0
34.25,-116,0,0,0
34,-116,0,0,0
33.75,-116,0,0,0
33.5,-116,0,0,0
33.25,-116,0,0,0
33,-116,0,0,0
32.75,-116,0,0,0
32.5,-116,0,0,0
32.25,-116,0,0,0
32,-116,0,0,0
31.75,-116,0,0,0
31.5,-116,0,0,0
31.25,-116,0,0,0
31,-116,0,0,0
30.75,-116,0,0,0
30.5,-116,0,0,0
30.25,-116,0,0,0
48.75,-115.75,104392.02213081272,91456.88539626976,39024.91366729116
48.5,-115.75,102294.99124732998,78882.8108582173,61763.96190880056
48.25,-115.75,94230.45693938016,56878.89323909819,77362.29577703032
48,-115.75,100753.6460177605,84173.38879527128,77425.23989580381
47.75,-115.75,112529.96400880869,89041.52016235594,94438.81833412495
47.5,-115.75,104176.12685012326,63160.53954321515,93528.31341130927
47.25,-115.75,117538.56673744586,67073.840474842,112544.24570234772
47,-115.75,116223.84497596083,51079.014472884155,113598.91689076528
46.75,-115.75,114250.48526547241,53746.05680375274,111599.97773249503
46.5,-115.75,114806.22126668574,63807.94602494226,111940.45245624993
46.25,-115.75,99091.82296356521,83472.69036851366,82980.08900876266
46,-115.75,115532.35739659218,87366.77365016294,105424.6744402299
45.75,-115.75,121141.17494717673,80678.7940098603,112933.49862051621
45.5,-115.75,69175.2452141451,51329.55936151031,40187.54247259778
45.25,-115.75,29199.546650865803,18639.12993812229,15033.66556522575
45,-115.75,67892.23302914221,59121.20538078123,22656.912795255157
44.75,-115.75,62194.08200474215,42044.432392805844,32824.38257534231
44.5,-115.75,77901.0081797059,51034.565447423425,62076.038472317756
44.25,-115.75,85809.73824401303,78344.14445816423,28549.574639422557
44,-115.75,80576.3538256951,77731.70020730967,20055.575272144346
43.75,-115.75,65021.163303531794,62922.42227135504,17497.811345833266
43.5,-115.75,2070.9417145567804,2060.933942095968,33.804031423177136
43.25,-115.75,9.785338868485857,9.785338868485857,0
43,-115.75,0,0,0
42.75,-115.75,0,0,0
42.5,-115.75,1.3343636796611213,1.3343636796611213,0
42.25,-115.75,0.6671866311017274,0.6671866311017274,0
42,-115.75,20.237949115968437,16.679628392280677,3.5583207236867906
41.75,-115.75,0.44478910606034616,0,0.44478910606034616
41.5,-115.75,0,0,0
41.25,-115.75,0,0,0
41,-115.75,0,0,0
40.75,-115.75,0,0,0
40.5,-115.75,0,0,0
40.25,-115.75,0.22239547609248964,0.22239547609248964,0
40,-115.75,11.786989689375154,10.230217466250126,1.5567722231250143
39.75,-115.75,50.92839459092946,31.135263068690186,19.793131522237793
39.5,-115.75,16.457152766258748,2.8911214319103666,13.788425290649458
39.25,-115.75,0,0,0
39,-115.75,0,0,0
38.75,-115.75,0,0,0
38.5,-115.75,0,0,0
38.25,-115.75,79.61745548318137,71.61123090945362,8.228619700775845
38,-115.75,55.82136073191437,48.25990150926545,8.006250941629318
37.75,-115.75,0,0,0
37.5,-115.75,0.44478974544077926,0,0.44478974544077926
37.25,-115.75,0,0,0
37,-115.75,0,0,0
36.75,-115.75,0,0,0
36.5,-115.75,0,0,0
36.25,-115.75,0,0,0
36,-115.75,0,0,0
35.75,-115.75,0,0,0
35.5,-115.75,0,0,0
35.25,-115.75,0,0,0
35,-115.75,0,0,0
34.75,-115.75,0,0,0
34.5,-115.75,0,0,0
34.25,-115.75,0,0,0
34,-115.75,0,0,0
33.75,-115.75,0,0,0
33.5,-115.75,0,0,0
33.25,-115.75,0,0,0
33,-115.75,0,0,0
32.75,-115.75,0,0,0
32.5,-115.75,0,0,0
32.25,-115.75,0,0,0
32,-115.75,0,0,0
31.75,-115.75,0,0,0
31.5,-115.75,0,0,0
31.25,-115.75,0,0,0
31,-115.75,0,0,0
30.75,-115.75,0,0,0
30.5,-115.75,0,0,0
30.25,-115.75,0,0,0
48.75,-115.5,90257.13002710001,53929.48195711551,49013.235732888126
48.5,-115.5,97752.19930083407,85630.27808053549,29588.465248475557
48.25,-115.5,90246.7732675339,80133.63352631392,39697.30931538378
48,-115.5,92398.91149229197,65804.1815761661,56825.40507027684
47.75,-115.5,92846.24953409047,82126.37782633107,48230.526894943665
47.5,-115.5,102011.90996293718,85532.85083786596,64475.558681555936
47.25,-115.5,116308.07944932659,79377.92185446774,106524.9469550756
47,-115.5,108790.36661336005,57149.53589511713,101695.54575939811
46.75,-115.5,117689.13896574169,88455.89057456527,108898.05909587159
46.5,-115.5,118839.53662105172,79223.3183578621,116464.80970823653
46.25,-115.5,124087.22755908429,96186.67727953871,117619.53951771693
46,-115.5,126850.37146550848,99386.67725432289,108318.69943086893
45.75,-115.5,113880.76633537744,78513.86565886818,108920.01069960356
45.5,-115.5,76171.58671730472,51633.129282735055,54533.16721150588
45.25,-115.5,60827.88842913139,53640.3348628017,14579.042484010784
45,-115.5,58127.92761978322,36956.69516594223,29968.33811945867
44.75,-115.5,35625.61106311118,13004.745788006127,28174.05807773368
44.5,-115.5,27891.997536303672,12040.95594350445,20969.482009476742
44.25,-115.5,41288.67698303748,31682.95593069632,19098.46501877331
44,-115.5,73024.93379502678,68520.32437900011,21322.781613912797
43.75,-115.5,43803.29227545985,42567.00677128259,6803.239765837213
43.5,-115.5,26116.10247164644,24871.355977672956,3079.5077187871107
43.25,-115.5,4053.811960628145,4038.4667211458454,203.49121922178813
43,-115.5,0,0,0
42.75,-115.5,0,0,0
42.5,-115.5,0,0,0
42.25,-115.5,1.7791727342560753,1.7791727342560753,0
42,-115.5,4.892652715056029,4.892652715056029,0
48.5,-126.75,0,0,0
41.75,-115.5,96.07504594506514,29.35626403876994,66.71878190629519
41.5,-115.5,0,0,0
41.25,-115.5,0,0,0
41,-115.5,0,0,0
40.75,-115.5,106.52763596106692,17.12448427766523,90.29273528223985
40.5,-115.5,217.50239796597413,45.36859834872967,176.804096506083
40.25,-115.5,258.4247249137657,28.46675110926083,234.85069665140878
40,-115.5,44.47893616988889,4.003104255290073,40.475831914599
39.75,-115.5,0.4447914916928088,0.4447914916928088,0
39.5,-115.5,0,0,0
48.25,-126.75,0,0,0
39.25,-115.5,182.80884556031538,97.63148807904824,88.06849494146465
39,-115.5,641.1645501385807,160.34673626427872,493.7167191493753
38.75,-115.5,139.88665505730776,51.59571378902216,92.73884762940725
38.5,-115.5,102.07841976747909,85.39893941331533,20.904948710550443
38.25,-115.5,341.8233366580653,253.08715492314806,123.20763077981015
38,-115.5,0.6671865929907431,0.6671865929907431,0
37.75,-115.5,0,0,0
37.5,-115.5,0,0,0
37.25,-115.5,0,0,0
37,-115.5,0,0,0
48,-126.75,0,0,0
36.75,-115.5,0,0,0
36.5,-115.5,0,0,0
36.25,-115.5,0,0,0
36,-115.5,0,0,0
35.75,-115.5,0,0,0
35.5,-115.5,0,0,0
35.25,-115.5,0,0,0
35,-115.5,0,0,0
34.75,-115.5,0,0,0
34.5,-115.5,0,0,0
47.75,-126.75,0,0,0
34.25,-115.5,0,0,0
34,-115.5,0,0,0
33.75,-115.5,0,0,0
33.5,-115.5,0,0,0
33.25,-115.5,0,0,0
33,-115.5,0,0,0
32.75,-115.5,0,0,0
32.5,-115.5,0,0,0
32.25,-115.5,0,0,0
32,-115.5,0,0,0
47.5,-126.75,0,0,0
31.75,-115.5,0,0,0
31.5,-115.5,0,0,0
31.25,-115.5,0,0,0
31,-115.5,0,0,0
30.75,-115.5,0,0,0
30.5,-115.5,0,0,0
30.25,-115.5,0,0,0
48.75,-115.25,80310.52881699758,54242.45474859743,34667.658490845126
48.5,-115.25,88743.20130755371,82033.11354620068,15197.552607047004
47.25,-126.75,0,0,0
48.25,-115.25,70214.46622931835,66514.25088236932,9271.888329706202
48,-115.25,59297.36503622712,55591.39091847803,7841.168713610132
47.75,-115.25,94457.054703571,62224.938892007485,40361.97826849174
47.5,-115.25,91574.38105085821,85039.27909371427,29545.28824252426
47.25,-115.25,114208.92507986152,87351.94831371085,79653.1099137821
47,-115.25,103363.4097999377,44050.22076513158,95981.2304506214
46.75,-115.25,111941.79935342011,61903.072686832646,104744.86410634153
46.5,-115.25,115590.9676374149,47051.020323440156,112778.11435331356
46.25,-115.25,93965.7486367165,50041.127301958535,89048.16946547186
46,-115.25,115343.5430589841,92889.31503000377,90856.39175547392
47,-126.75,0,0,0
45.75,-115.25,108748.08315017953,55931.13121141279,105666.15096705231
45.5,-115.25,76158.24298450364,53017.54156084852,41094.693907525376
45.25,-115.25,55388.84881295052,44753.24510622699,16776.823637666024
45,-115.25,54303.6004585045,35497.261755135616,29463.478949876735
44.75,-115.25,50457.18854348888,41359.0111583657,18124.52120154931
44.5,-115.25,50906.32640990175,36036.519522969254,26197.743287171637
44.25,-115.25,53259.491358958236,38709.04484482465,22761.954731682297
44,-115.25,43334.003257518496,37883.281749494214,14567.875542111813
43.75,-115.25,58009.308998690154,56086.48855089579,10681.816901227143
43.5,-115.25,48984.84105499658,47413.8532440601,11725.253447905612
46.75,-126.75,0,0,0
43.25,-115.25,1191.1426131729609,1191.1426131729609,4.8926694342429355
43,-115.25,0,0,0
42.75,-115.25,0,0,0
42.5,-115.25,0,0,0
42.25,-115.25,0.22239554370057626,0.22239554370057626,0
42,-115.25,3.5583262917409892,2.891140112039561,0.667186179701437
41.75,-115.25,51.37322182906451,23.79625426714181,27.57696756192127
41.5,-115.25,0,0,0
41.25,-115.25,0,0,0
41,-115.25,24.24103690346736,8.006214023163874,17.12440221621139
46.5,-126.75,0,0,0
40.75,-115.25,57.37787782100933,8.006215509908271,50.0388469369266
40.5,-115.25,14.900516616004515,1.111978851940637,13.7885377640639
40.25,-115.25,0.667188462171604,0.2223961540572018,0.4447923081144021
40,-115.25,16.67960106370815,16.457206382858143,0.22239468084944886
39.75,-115.25,28.46656931213699,22.461902347857936,7.561432473536471
39.5,-115.25,0,0,0
39.25,-115.25,13.121296449339612,13.121296449339612,0
39,-115.25,13.121378783681594,10.452623776831102,2.6687550068504926
38.75,-115.25,0,0,0
38.5,-115.25,6.227043039375189,6.227043039375189,0
46.25,-126.75,0,0,0
38.25,-115.25,0,0,0
38,-115.25,0,0,0
37.75,-115.25,0,0,0
37.5,-115.25,0,0,0
37.25,-115.25,0,0,0
37,-115.25,0,0,0
36.75,-115.25,0,0,0
36.5,-115.25,0,0,0
36.25,-115.25,0,0,0
36,-115.25,0,0,0
46,-126.75,0,0,0
35.75,-115.25,0,0,0
35.5,-115.25,0,0,0
35.25,-115.25,0,0,0
35,-115.25,0,0,0
34.75,-115.25,0,0,0
34.5,-115.25,0,0,0
34.25,-115.25,0,0,0
34,-115.25,0,0,0
33.75,-115.25,0,0,0
33.5,-115.25,0,0,0
45.75,-126.75,0,0,0
33.25,-115.25,0,0,0
33,-115.25,0,0,0
32.75,-115.25,0,0,0
32.5,-115.25,0,0,0
32.25,-115.25,0,0,0
32,-115.25,0,0,0
31.75,-115.25,0,0,0
31.5,-115.25,0,0,0
31.25,-115.25,0,0,0
31,-115.25,0,0,0
45.5,-126.75,0,0,0
30.75,-115.25,0,0,0
30.5,-115.25,0,0,0
30.25,-115.25,0,0,0
48.75,-115,83474.03146702923,74421.90433283553,17777.77900531086
48.5,-115,70919.0711761171,64405.791160766996,7923.263806701788
48.25,-115,66291.86424717592,65831.50407879268,636.4979719384638
48,-115,60935.84760613928,58540.43735075248,2800.1680926167664
47.75,-115,73807.09739575593,72913.51992303679,1551.1953390284214
47.5,-115,74350.26751072257,71106.40168983092,12850.25442183888
45.25,-126.75,0,0,0
47.25,-115,95635.2844779501,92361.84915287301,18653.1771489581
47,-115,97733.75892930129,47035.34863105625,77481.83830522101
46.75,-115,107509.94536968914,61868.496526376846,97883.13507630437
46.5,-115,109668.40092613838,70494.01413508665,103322.14492851455
46.25,-115,91450.77820654106,63717.46888040697,78347.27159085561
46,-115,91275.3729468647,67501.343006755,70976.71032082509
45.75,-115,76261.98423219797,44897.064881092076,65561.34141204246
45.5,-115,73242.94151465119,64491.11589647694,20135.292640593594
45.25,-115,75884.6333501135,71995.40606065613,13082.997654631734
45,-115,69022.00296632528,65086.936831241634,10120.330029564651
45,-126.75,0,0,0
44.75,-115,64464.41797766041,62235.364341186694,8734.073976377573
44.5,-115,37986.606924106,32876.16443081513,9906.194350435298
44.25,-115,34552.363101796065,29372.08843243806,9335.302860128406
44,-115,24095.62939216597,18771.09286686073,9250.887387984221
43.75,-115,43804.10043028684,40046.97243525588,11326.982540719553
43.5,-115,46154.58568832386,45843.00837508053,4107.660939047486
43.25,-115,20.23795683581737,20.23795683581737,0
43,-115,0,0,0
42.75,-115,0,0,0
42.5,-115,0,0,0
44.75,-126.75,0,0,0
42.25,-115,0,0,0
42,-115,1.3343702713825438,1.3343702713825438,0
41.75,-115,0,0,0
41.5,-115,10.897385489989645,10.897385489989645,0
41.25,-115,0.22239341863246065,0,0.22239341863246065
41,-115,96.51980420804747,14.455731044983024,83.84324006090702
40.75,-115,1.1119777911533129,0.6671866746919877,0.44479111646132513
40.5,-115,0,0,0
40.25,-115,274.4360174981334,116.75762494855677,172.57888944777244
40,-115,379.8518455519651,105.19316331737613,311.35397176390546
44.5,-126.75,0,0,0
39.75,-115,73.16820038346579,36.91769381050183,36.47290231880991
39.5,-115,95.62968961107818,77.39333019687315,18.68114866820959
39.25,-115,822.6410411294825,21.572365771709855,809.0749142008815
39,-115,1349.7127395783418,70.05429444178223,1305.6786116435064
38.75,-115,264.203272377286,26.687199230027563,238.62803978184178
38.5,-115,151.00691650965334,38.0297241872618,119.20428166299533
38.25,-115,0,0,0
38,-115,3.1135374339568007,2.8911419029598853,0.22239553099691392
37.75,-115,0,0,0
37.5,-115,0,0,0
48.25,-128,0,0,0
44.25,-126.75,0,0,0
37.25,-115,0,0,0
37,-115,0,0,0
36.75,-115,0,0,0
36.5,-115,0,0,0
36.25,-115,0,0,0
36,-115,0,0,0
35.75,-115,0,0,0
35.5,-115,0,0,0
35.25,-115,0,0,0
35,-115,0,0,0
44,-126.75,0,0,0
34.75,-115,0,0,0
34.5,-115,0,0,0
34.25,-115,0,0,0
34,-115,0,0,0
33.75,-115,0,0,0
33.5,-115,0,0,0
33.25,-115,0,0,0
33,-115,0,0,0
32.75,-115,0,0,0
32.5,-115,0,0,0
43.75,-126.75,0,0,0
32.25,-115,0,0,0
32,-115,0,0,0
31.75,-115,0,0,0
31.5,-115,0,0,0
31.25,-115,0,0,0
31,-115,0,0,0
30.75,-115,0,0,0
30.5,-115,0,0,0
30.25,-115,0,0,0
43.5,-126.75,0,0,0
48.75,-114.75,100525.37896861038,53395.57315449718,52548.02437426704
48.5,-114.75,63108.244572549986,57477.47160554397,6412.454127315103
48.25,-114.75,53942.3898218776,52073.28075462215,2025.0164275774084
48,-114.75,42537.16502790471,41096.55400279051,1498.653550207554
47.75,-114.75,37234.861630668514,35106.95191591895,2526.225590493384
47.5,-114.75,48438.59121360855,46700.73031743438,4176.070392559675
47.25,-114.75,85126.00126945235,80709.8927364055,18240.602983042045
47,-114.75,90360.06196109953,86374.90660279195,17798.87802776274
46.75,-114.75,79907.33140343141,35692.66640953483,58142.95169028888
46.5,-114.75,101344.37106853492,58480.471878749595,91101.82624177508
43.25,-126.75,0,0,0
46.25,-114.75,75286.58572904502,44976.381646829584,63479.00958396674
46,-114.75,96714.38771001114,86292.22398287301,54489.72310059624
45.75,-114.75,97009.44752150188,87686.71348514767,46921.87811456335
45.5,-114.75,52178.184390061084,46933.27507473061,8009.157352772948
45.25,-114.75,49239.378299696225,44591.7413731357,8172.7249916244045
45,-114.75,38234.00774434455,37768.715812794624,942.5942666868276
44.75,-114.75,50365.27272846283,48637.7568169025,3548.2127148486124
44.5,-114.75,41666.58525942571,38774.36968427022,5469.523249163709
44.25,-114.75,63080.245675240156,54568.58927235638,15322.360435323746
44,-114.75,29318.770450219883,23413.432605963095,11690.59425923592
43,-126.75,0,0,0
43.75,-114.75,57108.85869727884,52833.377928821596,12917.178126101244
43.5,-114.75,43126.147927931925,43041.63351528772,2852.1390203953383
43.25,-114.75,8.228948162288727,8.228948162288727,0
43,-114.75,0,0,0
42.75,-114.75,0,0,0
42.5,-114.75,0,0,0
42.25,-114.75,0.22238436477991355,0.22238436477991355,0
42,-114.75,0.2224058338419167,0.2224058338419167,0
41.75,-114.75,1.7791397846110197,1.7791397846110197,0
41.5,-114.75,0,0,0
42.75,-126.75,0,0,0
41.25,-114.75,0,0,0
41,-114.75,1.111962173775009,0,1.111962173775009
40.75,-114.75,46.03467892133774,38.473427311070566,7.561251610268246
40.5,-114.75,343.3570081334636,47.14487417376452,296.65689692360155
40.25,-114.75,36.03152710260632,32.69527459310574,4.225919845367501
40,-114.75,431.0048189294481,250.64108923296564,224.62067446787552
39.75,-114.75,405.6148531481228,167.22717629791043,263.29385204351894
39.5,-114.75,456.7978750514575,46.70280124674029,435.67041734459843
39.25,-114.75,2727.2065109750984,188.38231241199705,2647.1384679192333
39,-114.75,558.8324075377233,71.6052667039976,494.56556878786154
42.5,-126.75,0,0,0
38.75,-114.75,557.9923509205462,60.936589937118185,513.5130881927229
38.5,-114.75,52.04477718487242,31.36031445755091,22.01894419359907
38.25,-114.75,1.1119212541013495,1.1119212541013495,0
38,-114.75,0,0,0
37.75,-114.75,0,0,0
37.5,-114.75,0,0,0
37.25,-114.75,0,0,0
37,-114.75,0,0,0
36.75,-114.75,0,0,0
36.5,-114.75,0,0,0
42.25,-126.75,0,0,0
36.25,-114.75,0,0,0
36,-114.75,0,0,0
35.75,-114.75,0,0,0
35.5,-114.75,0,0,0
35.25,-114.75,0,0,0
35,-114.75,0,0,0
34.75,-114.75,0,0,0
34.5,-114.75,0,0,0
34.25,-114.75,0,0,0
34,-114.75,0,0,0
42,-126.75,0,0,0
33.75,-114.75,0,0,0
33.5,-114.75,0,0,0
33.25,-114.75,0,0,0
33,-114.75,0,0,0
32.75,-114.75,0,0,0
32.5,-114.75,0,0,0
32.25,-114.75,0,0,0
32,-114.75,0,0,0
31.75,-114.75,0,0,0
31.5,-114.75,0,0,0
41.75,-126.75,0,0,0
31.25,-114.75,0,0,0
31,-114.75,0,0,0
30.75,-114.75,0,0,0
30.5,-114.75,0,0,0
30.25,-114.75,0,0,0
48.75,-114.5,93227.08812720662,25711.751399466393,75279.812838641
48.5,-114.5,73726.45545345588,60566.48153093483,14510.131114592275
48.25,-114.5,55005.60512681907,53691.468174486276,1410.6567420285794
48,-114.5,56516.87055901874,54979.457960793035,1699.9829163658515
41.5,-126.75,0,0,0
47.75,-114.5,22643.827698653153,22616.02830697059,84.7325458483446
47.5,-114.5,8981.202997333756,8975.198330115853,30.46812625383067
47.25,-114.5,67900.24975660836,62761.38965760913,11212.664927136495
47,-114.5,84171.29543585003,80484.62854607658,10494.223956550397
46.75,-114.5,102243.33530549593,83353.64893020074,29677.34345465242
46.5,-114.5,72707.16378345809,34139.31250537916,57140.0037869007
46.25,-114.5,45949.606336833196,16923.41801931955,40813.1568181436
46,-114.5,54371.36214956008,32259.290354842622,43683.278848421265
45.75,-114.5,82679.09119562824,65690.43486216836,45708.359046467805
45.5,-114.5,49373.69552510475,42055.499139634456,11567.981066985836
41.25,-126.75,0,0,0
45.25,-114.5,44224.46582622793,42320.76954614325,3236.9508594196145
45,-114.5,74441.75924036025,71790.1463026234,4286.659345372789
44.75,-114.5,70261.68119376023,67919.63998029819,4005.555435919176
44.5,-114.5,51107.37192792076,47365.790296115665,5947.96723386991
44.25,-114.5,59815.863660259616,57507.40984024164,4241.950690079272
44,-114.5,42173.84561092814,37706.5768891446,10236.888498217744
43.75,-114.5,59151.68406705695,58331.933686490454,3355.9504185426827
43.5,-114.5,31233.440504101793,31213.202661534153,1381.733141453299
43.25,-114.5,0,0,0
43,-114.5,0,0,0
41,-126.75,0,0,0
42.75,-114.5,0,0,0
42.5,-114.5,0,0,0
42.25,-114.5,2.891164776609893,2.891164776609893,0
42,-114.5,0.889574612911049,0.889574612911049,0
41.75,-114.5,0.8895809854270039,0.8895809854270039,0
41.5,-114.5,0,0,0
41.25,-114.5,0,0,0
41,-114.5,47.147632140258665,12.009302526292428,35.138329613966334
40.75,-114.5,91.181758857625,38.47425434724172,52.92989904418245
40.5,-114.5,10.675062301793098,0,10.675062301793098
40.75,-126.75,0,0,0
40.25,-114.5,122.09493027431459,122.09493027431459,0
40,-114.5,204.1583170197936,131.43525638202394,95.18492340356337
39.75,-114.5,361.83952119368723,166.13037635629001,227.2894841179769
39.5,-114.5,1243.8512732048684,215.27767431831066,1091.5111834238332
39.25,-114.5,1418.2119908040452,161.23626992832578,1302.3442713107247
39,-114.5,135.4387081897095,24.685872921276484,122.3173883486701
38.75,-114.5,1.7791572347127789,1.7791572347127789,0
38.5,-114.5,45.36852389683687,45.36852389683687,0
38.25,-114.5,175.46923513553912,101.18948287283891,75.391724601962
38,-114.5,128.76777323988247,96.52023071866836,32.914733056134736
40.5,-126.75,0,0,0
37.75,-114.5,1.334370703183655,1.334370703183655,0
37.5,-114.5,0,0,0
37.25,-114.5,0,0,0
37,-114.5,0,0,0
36.75,-114.5,0,0,0
36.5,-114.5,0,0,0
36.25,-114.5,0,0,0
36,-114.5,0,0,0
35.75,-114.5,0,0,0
35.5,-114.5,0,0,0
40.25,-126.75,0,0,0
35.25,-114.5,0,0,0
35,-114.5,0,0,0
34.75,-114.5,0,0,0
34.5,-114.5,0,0,0
34.25,-114.5,0,0,0
34,-114.5,0,0,0
33.75,-114.5,0,0,0
33.5,-114.5,0,0,0
