clust_n,max_trap,sum_trap,num_y,max_year,ob,break_end,clust_lon,clust_lat
391,0.2,0.2,4,2017,breaks5,2022,-112.40806491056397,34.43749009430312
392,27.2,55,4,1983,breaks1,1986,-121.37578635546733,45.31429410913865
392,0.4,0.4,2,1988,breaks2,1995,-121.37578635546733,45.31429410913865
393,3.2,4.800000000000001,6,2001,breaks3,2004,-118.22121,48.05083
393,1.2,2,9,2011,breaks4,2013,-118.22121,48.05083
393,1.4,2,8,2020,breaks5,2022,-118.22121,48.05083
394,47.5,72.9,6,1984,breaks1,1989,-120.61039538308414,39.14782406270372
394,80.6,173.15,9,1996,breaks2,1998,-120.61039538308414,39.14782406270372
394,41.8,173.15,9,2003,breaks3,2007,-120.61039538308414,39.14782406270372
394,49.4,169.9,9,2012,breaks4,2016,-120.61039538308414,39.14782406270372
394,9.4,9.4,1,2017,breaks5,2025,-120.61039538308414,39.14782406270372
395,4.6,7,5,1982,breaks1,1986,-119.16375668737076,44.23889006215813
395,67.8,159.2,8,1992,breaks2,1995,-119.16375668737076,44.23889006215813
395,6.8,20,9,1999,breaks3,2004,-119.16375668737076,44.23889006215813
395,39.4,54.699999999999996,9,2007,breaks4,2013,-119.16375668737076,44.23889006215813
395,15.4,24.7,8,2018,breaks5,2022,-119.16375668737076,44.23889006215813
396,2.4,5.4,7,1982,breaks1,1986,-118.31403730093776,44.591076075376655
396,12.2,29.599999999999998,9,1991,breaks2,1995,-118.31403730093776,44.591076075376655
396,8.6,28,9,2000,breaks3,2004,-118.31403730093776,44.591076075376655
396,1,3.4,9,2009,breaks4,2013,-118.31403730093776,44.591076075376655
396,57.6,78.2,8,2018,breaks5,2022,-118.31403730093776,44.591076075376655
397,71.6,137,6,1982,breaks1,1986,-122.08931099830274,42.68407383544407
397,9.6,33.49999999999999,9,1987,breaks2,1995,-122.08931099830274,42.68407383544407
397,30.6,117.2,9,1999,breaks3,2004,-122.08931099830274,42.68407383544407
397,10.2,24.6,8,2011,breaks4,2013,-122.08931099830274,42.68407383544407
397,25.2,49.7,8,2022,breaks5,2022,-122.08931099830274,42.68407383544407
398,1.2,3,3,1981,breaks1,1986,-121.6465363464791,43.33049762809011
398,0,0,1,1993,breaks2,1995,-121.6465363464791,43.33049762809011
401,5.4,6.8,6,2001,breaks3,2004,-118.32342,47.78111
401,0,0,3,2005,breaks4,2013,-118.32342,47.78111
402,0,0,1,1989,breaks1,1989,-121.588829,40.20798699999999
402,6,11,8,1996,breaks2,1998,-121.588829,40.20798699999999
402,28.8,51.4,9,2003,breaks3,2007,-121.588829,40.20798699999999
402,4.2,10.4,8,2013,breaks4,2016,-121.588829,40.20798699999999
402,0.4,0.4,1,2017,breaks5,2025,-121.588829,40.20798699999999
403,52.6,64.8,7,1986,breaks1,1988,-120.29834045401044,44.49715632621966
403,4,8.6,9,1989,breaks2,1997,-120.29834045401044,44.49715632621966
403,2.6,3.2000000000000006,9,2001,breaks3,2006,-120.29834045401044,44.49715632621966
403,0.2,0.2,9,2015,breaks4,2015,-120.29834045401044,44.49715632621966
403,3,5.6000000000000005,8,2017,breaks5,2024,-120.29834045401044,44.49715632621966
404,1.6,3.1999999999999997,7,1983,breaks1,1986,-118.71275751999632,44.907698439478416
404,8.8,15.2,8,1990,breaks2,1995,-118.71275751999632,44.907698439478416
404,9.6,17.2,9,2000,breaks3,2004,-118.71275751999632,44.907698439478416
404,0,0,9,2005,breaks4,2013,-118.71275751999632,44.907698439478416
404,1,2.4000000000000004,8,2019,breaks5,2022,-118.71275751999632,44.907698439478416
405,6.2,11.4,9,1984,breaks1,1991,-120.29342716355158,41.50693506978288
405,22.4,71.65,9,1996,breaks2,2000,-120.29342716355158,41.50693506978288
405,16.4,35.99999999999999,7,2004,breaks3,2009,-120.29342716355158,41.50693506978288
405,13.4,60.199999999999996,8,2015,breaks4,2018,-120.29342716355158,41.50693506978288
406,0.4,0.4,1,1998,breaks2,1998,-118.612033,35.950437
406,2.6,9.399999999999999,6,2003,breaks3,2007,-118.612033,35.950437
406,0,0,1,2008,breaks4,2016,-118.612033,35.950437
407,6.2,10.600000000000001,7,1988,breaks1,1989,-113.94887,46.81421000000002
407,0.2,0.2,9,1998,breaks2,1998,-113.94887,46.81421000000002
407,20.6,37.2,7,2002,breaks3,2007,-113.94887,46.81421000000002
408,17.7,46.7,6,2001,breaks3,2004,-121.8384506,50.87964725999999
408,82.5,167.09999999999997,9,2011,breaks4,2013,-121.8384506,50.87964725999999
408,20.733333333333334,41.766666666666666,9,2019,breaks5,2022,-121.8384506,50.87964725999999
410,1.8,2.6,6,1982,breaks1,1986,-120.11433266390864,48.50633028871453
410,0.8,1.7999999999999998,9,1991,breaks2,1995,-120.11433266390864,48.50633028871453
410,22.2,38.4,9,2000,breaks3,2004,-120.11433266390864,48.50633028871453
410,18.4,39.4,9,2009,breaks4,2013,-120.11433266390864,48.50633028871453
410,5.4,14.6,9,2022,breaks5,2022,-120.11433266390864,48.50633028871453
412,16.8,31.400000000000002,7,1983,breaks1,1989,-114.451165,46.917510000000014
412,1.6,2,9,1991,breaks2,1998,-114.451165,46.917510000000014
412,9.8,22.800000000000004,6,2000,breaks3,2007,-114.451165,46.917510000000014
413,7.8,8,4,1988,breaks2,1993,-106.230599,38.999924
414,25,30,6,1991,breaks2,1996,-116.3676955,45.77008052
414,12.4,28.4,6,2000,breaks3,2005,-116.3676955,45.77008052
415,4.2,15.199999999999998,7,1983,breaks1,1989,-114.212949,46.46442
415,0.4,0.6000000000000001,9,1992,breaks2,1998,-114.212949,46.46442
415,5.2,12.25,7,2002,breaks3,2007,-114.212949,46.46442
416,48.2,74.4,9,1982,breaks1,1989,-114.05675465213967,47.68420350645546
416,3.8,5.2,9,1991,breaks2,1998,-114.05675465213967,47.68420350645546
416,4.6,13.799999999999999,7,2001,breaks3,2007,-114.05675465213967,47.68420350645546
417,13.4,14,3,1998,breaks2,2000,-118.59377425425488,36.09615861135655
417,14.8,25.25,6,2003,breaks3,2009,-118.59377425425488,36.09615861135655
418,4.6,4.6,3,1983,breaks1,1987,-114.337218,45.016785
418,10,22.35,8,2022,breaks5,2023,-114.337218,45.016785
419,12,12.4,6,1991,breaks2,1996,-115.90947812266388,44.77706563044734
419,1.5,3.95,6,2001,breaks3,2005,-115.90947812266388,44.77706563044734
420,44,125.2,7,1982,breaks1,1986,-118.91740534033386,44.25727428240532
420,50.4,164.6,9,1990,breaks2,1995,-118.91740534033386,44.25727428240532
420,16.8,50.79999999999999,9,2000,breaks3,2004,-118.91740534033386,44.25727428240532
420,31.4,81.4,9,2007,breaks4,2013,-118.91740534033386,44.25727428240532
420,40.4,87.39999999999999,8,2018,breaks5,2022,-118.91740534033386,44.25727428240532
421,1.4,1.4,6,1986,breaks1,1986,-120.70567233297756,42.70082292994374
421,11.6,15.4,9,1992,breaks2,1995,-120.70567233297756,42.70082292994374
421,10.4,31.6,9,2004,breaks3,2004,-120.70567233297756,42.70082292994374
421,5,9.799999999999999,8,2006,breaks4,2013,-120.70567233297756,42.70082292994374
421,4.8,10,6,2017,breaks5,2022,-120.70567233297756,42.70082292994374
422,7,14.6,5,1986,breaks1,1986,-121.76630000000002,42.30861
422,34.4,89.80000000000001,8,1991,breaks2,1995,-121.76630000000002,42.30861
422,33.8,126.60000000000001,9,1998,breaks3,2004,-121.76630000000002,42.30861
422,5.8,7.3999999999999995,3,2006,breaks4,2013,-121.76630000000002,42.30861
423,1.6,5.4,5,1979,breaks1,1986,-121.31962,42.07143000000001
423,11.4,32.2,8,1991,breaks2,1995,-121.31962,42.07143000000001
423,34.4,109.6,9,2003,breaks3,2004,-121.31962,42.07143000000001
423,42.2,117.3,9,2011,breaks4,2013,-121.31962,42.07143000000001
423,38.4,55.199999999999996,6,2022,breaks5,2022,-121.31962,42.07143000000001
433,6.2,17.6,8,1985,breaks1,1989,-120.615,39.620000000000005
433,40.8,56.8,6,1996,breaks2,1998,-120.615,39.620000000000005
434,0.6,0.6,6,1992,breaks2,1996,-115.66910233823027,44.26691812325683
434,1.8,2,6,2001,breaks3,2005,-115.66910233823027,44.26691812325683
435,5.4,14.799999999999999,6,1999,breaks3,2004,-117.67069527476058,47.90304318685251
435,0.8,1.8,9,2011,breaks4,2013,-117.67069527476058,47.90304318685251
435,0.8,0.8,8,2021,breaks5,2022,-117.67069527476058,47.90304318685251
436,7.8,19.450000000000003,6,2013,breaks5,2018,-111.014492,34.337027
437,41.2,111,7,1983,breaks1,1987,-114.135134,43.454854
437,53.2,117.6,9,1990,breaks2,1996,-114.135134,43.454854
437,50.2,131.2,5,2002,breaks3,2005,-114.135134,43.454854
437,27.4,31.4,3,2014,breaks4,2014,-114.135134,43.454854
437,58,193.79999999999998,9,2016,breaks5,2023,-114.135134,43.454854
438,32.4,48.4,6,1982,breaks1,1986,-118.16177,48.5867
438,0.2,0.4,8,1989,breaks2,1995,-118.16177,48.5867
438,0.2,0.4,9,1998,breaks3,2004,-118.16177,48.5867
438,0,0,9,2005,breaks4,2013,-118.16177,48.5867
438,0,0,9,2014,breaks5,2022,-118.16177,48.5867
439,17.6,20.25,5,2001,breaks3,2005,-115.59586415883318,46.73409003186808
439,3,6.7,9,2011,breaks4,2014,-115.59586415883318,46.73409003186808
439,60.4,94.94999999999999,9,2021,breaks5,2023,-115.59586415883318,46.73409003186808
441,0.2,0.2,1,1986,breaks1,1986,-117.61818615958587,48.817481262871546
441,2.6,8.8,8,1987,breaks2,1995,-117.61818615958587,48.817481262871546
441,4.8,11.799999999999999,9,1999,breaks3,2004,-117.61818615958587,48.817481262871546
441,5,7.000000000000001,9,2007,breaks4,2013,-117.61818615958587,48.817481262871546
441,2.8,6.4,9,2021,breaks5,2022,-117.61818615958587,48.817481262871546
442,21.3,49.2,6,2003,breaks3,2004,-121.3256831,50.45896655999999
442,68.5,234.7,9,2011,breaks4,2013,-121.3256831,50.45896655999999
442,10.1,38.166666666666664,9,2020,breaks5,2022,-121.3256831,50.45896655999999
443,10.8,10.8,4,2011,breaks4,2014,-117.0286954,47.93126896
443,0.6,0.85,8,2021,breaks5,2023,-117.0286954,47.93126896
444,7.4,8.200000000000001,4,1988,breaks1,1991,-120.898168,41.562471
444,53.2,134.4,9,1998,breaks2,2000,-120.898168,41.562471
444,31.2,89.8,9,2006,breaks3,2009,-120.898168,41.562471
444,18.4,58.199999999999996,6,2015,breaks4,2018,-120.898168,41.562471
450,7,17.2,6,1999,breaks3,2004,-120.3930029,50.347209340000006
450,79.8,196.39999999999998,9,2011,breaks4,2013,-120.3930029,50.347209340000006
450,1.3333333333333333,1.9333333333333333,9,2019,breaks5,2022,-120.3930029,50.347209340000006
452,25,51.3,6,1999,breaks3,2004,-119.7893714,49.61699493
452,43.5,71.5,9,2008,breaks4,2013,-119.7893714,49.61699493
452,1.5666666666666669,3.7,9,2019,breaks5,2022,-119.7893714,49.61699493
453,54.2,162.4,9,1985,breaks1,1989,-120.396508,38.30464
453,64.4,150.8,9,1996,breaks2,1998,-120.396508,38.30464
453,42,160.2,7,2003,breaks3,2007,-120.396508,38.30464
453,2,2,1,2008,breaks4,2016,-120.396508,38.30464
454,10.8,16,4,1982,breaks1,1986,-118.0229575192866,45.95786501818215
454,3.8,9.4,5,1990,breaks2,1995,-118.0229575192866,45.95786501818215
454,1,1,2,2004,breaks3,2004,-118.0229575192866,45.95786501818215
454,29,39,9,2009,breaks4,2013,-118.0229575192866,45.95786501818215
454,0,0,1,2014,breaks5,2022,-118.0229575192866,45.95786501818215
455,1.8,5.2,6,1982,breaks1,1986,-117.53474006566002,48.5315746221365
455,3.2,7.4,8,1991,breaks2,1995,-117.53474006566002,48.5315746221365
455,12.2,29.6,9,1999,breaks3,2004,-117.53474006566002,48.5315746221365
455,6,20,9,2006,breaks4,2013,-117.53474006566002,48.5315746221365
455,15.2,24.6,9,2022,breaks5,2022,-117.53474006566002,48.5315746221365
456,0.4,1,6,1982,breaks1,1986,-121.68472,44.25861
456,16.2,22.4,8,1990,breaks2,1995,-121.68472,44.25861
456,2.2,3.4000000000000004,7,2001,breaks3,2004,-121.68472,44.25861
456,5.4,9.600000000000001,9,2006,breaks4,2013,-121.68472,44.25861
456,19.5,33.4,9,2022,breaks5,2022,-121.68472,44.25861
458,1.7,2,3,2013,breaks4,2015,-122.150914,51.59827200000001
459,5,8.4,5,2014,breaks4,2014,-114.474011322171,43.51771725298146
459,39,85.19999999999999,9,2016,breaks5,2023,-114.474011322171,43.51771725298146
460,0,0,2,1991,breaks2,1992,-114.2499658,39.01286289
460,0.2,0.2,9,1996,breaks3,2001,-114.2499658,39.01286289
461,79.8,202.89999999999998,8,2005,breaks3,2006,-119.1976462,50.30384211
461,38.2,147.8,9,2012,breaks4,2015,-119.1976462,50.30384211
461,5.6,15.466666666666667,7,2023,breaks5,2024,-119.1976462,50.30384211
462,1.2,1.4,5,2011,breaks4,2013,-119.0856903,49.43359123475613
462,3.2,5,8,2019,breaks5,2022,-119.0856903,49.43359123475613
463,2,2.2,2,2004,breaks3,2007,-120.153055,39.15881900000001
463,0,0,1,2008,breaks4,2016,-120.153055,39.15881900000001
464,0,0,5,1980,breaks1,1986,-117.92177,44.76706
464,2.6,4.800000000000001,9,1990,breaks2,1995,-117.92177,44.76706
464,7.8,16.2,9,1999,breaks3,2004,-117.92177,44.76706
464,1.6,3.4000000000000004,5,2006,breaks4,2013,-117.92177,44.76706
464,0,0,1,2016,breaks5,2022,-117.92177,44.76706
466,15,25.999999999999996,4,1995,breaks2,1998,-110.046944,32.75166000000001
466,32,118.00000000000001,7,2000,breaks3,2007,-110.046944,32.75166000000001
466,49,92.4,6,2012,breaks4,2016,-110.046944,32.75166000000001
466,0.6,0.6,1,2017,breaks5,2025,-110.046944,32.75166000000001
467,6,16,6,1982,breaks1,1986,-122.14611730158524,42.47615569440515
467,3.6,11.2,9,1992,breaks2,1995,-122.14611730158524,42.47615569440515
467,10.8,49.10000000000001,9,2003,breaks3,2004,-122.14611730158524,42.47615569440515
467,17.6,41.4,8,2011,breaks4,2013,-122.14611730158524,42.47615569440515
467,22.2,68.39999999999999,9,2022,breaks5,2022,-122.14611730158524,42.47615569440515
470,17.4,20.799999999999997,5,1982,breaks1,1986,-119.24331,48.179280000000006
470,9.4,20.8,9,1990,breaks2,1995,-119.24331,48.179280000000006
470,20.6,29.599999999999998,9,1998,breaks3,2004,-119.24331,48.179280000000006
470,6.8,20.400000000000002,9,2009,breaks4,2013,-119.24331,48.179280000000006
470,7.8,18.63,9,2018,breaks5,2022,-119.24331,48.179280000000006
471,14,36.2,6,1999,breaks3,2004,-119.3709578,50.15247483
471,50.8,157.39999999999998,9,2009,breaks4,2013,-119.3709578,50.15247483
471,41.333333333333336,127.86666666666667,9,2018,breaks5,2022,-119.3709578,50.15247483
472,1.7,5.7,6,2002,breaks3,2004,-119.3683931,50.47374685
472,42.7,120.4,8,2012,breaks4,2013,-119.3683931,50.47374685
472,3.1666666666666665,11.6,9,2016,breaks5,2022,-119.3683931,50.47374685
473,17.6,24.6,3,2022,breaks5,2023,-111.229018,43.27766100000001
