elev2,lng,lat,lon
1655,-122.925,50.625,-122.925
1682,-122.9,50.625,-122.9
1938,-122.875,50.625,-122.875
2041,-122.85,50.625,-122.85
1853,-122.825,50.625,-122.825
1608,-122.8,50.625,-122.8
1474,-122.775,50.625,-122.775
1469,-122.75,50.625,-122.75
1752,-122.725,50.625,-122.725
1944,-122.7,50.625,-122.7
1903,-122.675,50.625,-122.675
1639,-122.65,50.625,-122.65
1828,-122.625,50.625,-122.625
1797,-122.6,50.625,-122.6
2120,-122.575,50.625,-122.575
1552,-122.55,50.625,-122.55
1529,-122.525,50.625,-122.525
1179,-122.5,50.625,-122.5
899,-122.475,50.625,-122.475
836,-122.45,50.625,-122.45
260,-122.425,50.625,-122.425
780,-122.4,50.625,-122.4
1471,-122.375,50.625,-122.375
1460,-122.35,50.625,-122.35
2006,-122.325,50.625,-122.325
1758,-122.3,50.625,-122.3
2443,-122.275,50.625,-122.275
2455,-122.25,50.625,-122.25
2337,-122.225,50.625,-122.225
2371,-122.2,50.625,-122.2
2249,-122.175,50.625,-122.175
2118,-122.15,50.625,-122.15
1701,-122.125,50.625,-122.125
635,-122.1,50.625,-122.1
1539,-122.075,50.625,-122.075
1394,-122.05,50.625,-122.05
1358,-122.025,50.625,-122.025
1370,-122,50.625,-122
1680,-121.975,50.625,-121.975
1654,-121.95,50.625,-121.95
1492,-121.925,50.625,-121.925
675,-121.9,50.625,-121.9
365,-121.875,50.625,-121.875
360,-121.85,50.625,-121.85
1179,-121.825,50.625,-121.825
902,-121.8,50.625,-121.8
1298,-121.775,50.625,-121.775
1699,-121.75,50.625,-121.75
1862,-121.725,50.625,-121.725
2055,-121.7,50.625,-121.7
1973,-121.675,50.625,-121.675
1621,-121.65,50.625,-121.65
1433,-121.625,50.625,-121.625
1266,-121.6,50.625,-121.6
1186,-121.575,50.625,-121.575
1582,-121.55,50.625,-121.55
1521,-121.525,50.625,-121.525
1527,-121.5,50.625,-121.5
1467,-121.475,50.625,-121.475
1448,-121.45,50.625,-121.45
1406,-121.425,50.625,-121.425
833,-121.4,50.625,-121.4
644,-121.375,50.625,-121.375
569,-121.35,50.625,-121.35
365,-121.325,50.625,-121.325
390,-121.3,50.625,-121.3
716,-121.275,50.625,-121.275
1008,-121.25,50.625,-121.25
1296,-121.225,50.625,-121.225
1451,-121.2,50.625,-121.2
1773,-121.175,50.625,-121.175
1771,-121.15,50.625,-121.15
1769,-121.125,50.625,-121.125
1682,-121.1,50.625,-121.1
1621,-121.075,50.625,-121.075
1704,-121.05,50.625,-121.05
1528,-121.025,50.625,-121.025
1474,-121,50.625,-121
1308,-120.975,50.625,-120.975
1229,-120.95,50.625,-120.95
1235,-120.925,50.625,-120.925
1230,-120.9,50.625,-120.9
1215,-120.875,50.625,-120.875
1161,-120.85,50.625,-120.85
1128,-120.825,50.625,-120.825
1132,-120.8,50.625,-120.8
1144,-120.775,50.625,-120.775
1251,-120.75,50.625,-120.75
1349,-120.725,50.625,-120.725
1513,-120.7,50.625,-120.7
1461,-120.675,50.625,-120.675
1466,-120.65,50.625,-120.65
1550,-120.625,50.625,-120.625
1387,-120.6,50.625,-120.6
1151,-120.575,50.625,-120.575
951,-120.55,50.625,-120.55
829,-120.525,50.625,-120.525
852,-120.5,50.625,-120.5
824,-120.475,50.625,-120.475
867,-120.45,50.625,-120.45
987,-120.425,50.625,-120.425
996,-120.4,50.625,-120.4
975,-120.375,50.625,-120.375
948,-120.35,50.625,-120.35
790,-120.325,50.625,-120.325
913,-120.3,50.625,-120.3
1026,-120.275,50.625,-120.275
1062,-120.25,50.625,-120.25
1088,-120.225,50.625,-120.225
983,-120.2,50.625,-120.2
870,-120.175,50.625,-120.175
874,-120.15,50.625,-120.15
637,-120.125,50.625,-120.125
603,-120.1,50.625,-120.1
757,-120.075,50.625,-120.075
533,-120.05,50.625,-120.05
542,-120.025,50.625,-120.025
580,-120,50.625,-120
594,-119.975,50.625,-119.975
518,-119.95,50.625,-119.95
592,-119.925,50.625,-119.925
674,-119.9,50.625,-119.9
741,-119.875,50.625,-119.875
760,-119.85,50.625,-119.85
804,-119.825,50.625,-119.825
938,-119.8,50.625,-119.8
1195,-119.775,50.625,-119.775
1330,-119.75,50.625,-119.75
1159,-119.725,50.625,-119.725
1047,-119.7,50.625,-119.7
905,-119.675,50.625,-119.675
945,-119.65,50.625,-119.65
1434,-119.625,50.625,-119.625
1233,-119.6,50.625,-119.6
1508,-119.575,50.625,-119.575
1580,-119.55,50.625,-119.55
1518,-119.525,50.625,-119.525
1642,-119.5,50.625,-119.5
1669,-119.475,50.625,-119.475
1632,-119.45,50.625,-119.45
1079,-119.425,50.625,-119.425
548,-119.4,50.625,-119.4
368,-119.375,50.625,-119.375
630,-119.35,50.625,-119.35
958,-119.325,50.625,-119.325
1242,-119.3,50.625,-119.3
1297,-119.275,50.625,-119.275
930,-119.25,50.625,-119.25
608,-119.225,50.625,-119.225
523,-119.2,50.625,-119.2
549,-119.175,50.625,-119.175
513,-119.15,50.625,-119.15
357,-119.125,50.625,-119.125
373,-119.1,50.625,-119.1
899,-119.075,50.625,-119.075
1140,-119.05,50.625,-119.05
1361,-119.025,50.625,-119.025
1464,-119,50.625,-119
1687,-118.975,50.625,-118.975
1753,-118.95,50.625,-118.95
1705,-118.925,50.625,-118.925
1648,-118.9,50.625,-118.9
1343,-118.875,50.625,-118.875
771,-118.85,50.625,-118.85
916,-118.825,50.625,-118.825
790,-118.8,50.625,-118.8
690,-118.775,50.625,-118.775
518,-118.75,50.625,-118.75
537,-118.725,50.625,-118.725
573,-118.7,50.625,-118.7
470,-118.675,50.625,-118.675
845,-118.65,50.625,-118.65
1160,-118.625,50.625,-118.625
1232,-118.6,50.625,-118.6
1193,-118.575,50.625,-118.575
1000,-118.55,50.625,-118.55
1469,-118.525,50.625,-118.525
1786,-118.5,50.625,-118.5
1786,-118.5,50.625,-118.5
1818,-123,50.65,-123
1482,-122.975,50.65,-122.975
1584,-122.95,50.65,-122.95
2131,-122.925,50.65,-122.925
2125,-122.9,50.65,-122.9
2037,-122.875,50.65,-122.875
1853,-122.85,50.65,-122.85
2214,-122.825,50.65,-122.825
2156,-122.8,50.65,-122.8
1969,-122.775,50.65,-122.775
1984,-122.75,50.65,-122.75
2104,-122.725,50.65,-122.725
2117,-122.7,50.65,-122.7
1951,-122.675,50.65,-122.675
1884,-122.65,50.65,-122.65
2119,-122.625,50.65,-122.625
1838,-122.6,50.65,-122.6
1868,-122.575,50.65,-122.575
1639,-122.55,50.65,-122.55
1953,-122.525,50.65,-122.525
1840,-122.5,50.65,-122.5
1943,-122.475,50.65,-122.475
1520,-122.45,50.65,-122.45
477,-122.425,50.65,-122.425
260,-122.4,50.65,-122.4
774,-122.375,50.65,-122.375
1385,-122.35,50.65,-122.35
972,-122.325,50.65,-122.325
1567,-122.3,50.65,-122.3
2127,-122.275,50.65,-122.275
2063,-122.25,50.65,-122.25
1972,-122.225,50.65,-122.225
1943,-122.2,50.65,-122.2
1837,-122.175,50.65,-122.175
1844,-122.15,50.65,-122.15
1698,-122.125,50.65,-122.125
1508,-122.1,50.65,-122.1
994,-122.075,50.65,-122.075
1180,-122.05,50.65,-122.05
888,-122.025,50.65,-122.025
396,-122,50.65,-122
972,-121.975,50.65,-121.975
1569,-121.95,50.65,-121.95
739,-121.925,50.65,-121.925
328,-121.9,50.65,-121.9
494,-121.875,50.65,-121.875
1325,-121.85,50.65,-121.85
1671,-121.825,50.65,-121.825
903,-121.8,50.65,-121.8
1424,-121.775,50.65,-121.775
1804,-121.75,50.65,-121.75
1982,-121.725,50.65,-121.725
2183,-121.7,50.65,-121.7
1935,-121.675,50.65,-121.675
1642,-121.65,50.65,-121.65
1322,-121.625,50.65,-121.625
1199,-121.6,50.65,-121.6
1211,-121.575,50.65,-121.575
1374,-121.55,50.65,-121.55
1493,-121.525,50.65,-121.525
1462,-121.5,50.65,-121.5
1190,-121.475,50.65,-121.475
1118,-121.45,50.65,-121.45
1237,-121.425,50.65,-121.425
856,-121.4,50.65,-121.4
658,-121.375,50.65,-121.375
459,-121.35,50.65,-121.35
455,-121.325,50.65,-121.325
308,-121.3,50.65,-121.3
627,-121.275,50.65,-121.275
863,-121.25,50.65,-121.25
1129,-121.225,50.65,-121.225
1457,-121.2,50.65,-121.2
1827,-121.175,50.65,-121.175
1726,-121.15,50.65,-121.15
1692,-121.125,50.65,-121.125
1562,-121.1,50.65,-121.1
1509,-121.075,50.65,-121.075
1418,-121.05,50.65,-121.05
1344,-121.025,50.65,-121.025
1348,-121,50.65,-121
1373,-120.975,50.65,-120.975
1357,-120.95,50.65,-120.95
1359,-120.925,50.65,-120.925
1364,-120.9,50.65,-120.9
1349,-120.875,50.65,-120.875
1269,-120.85,50.65,-120.85
1311,-120.825,50.65,-120.825
1359,-120.8,50.65,-120.8
1169,-120.775,50.65,-120.775
1171,-120.75,50.65,-120.75
1274,-120.725,50.65,-120.725
1276,-120.7,50.65,-120.7
1293,-120.675,50.65,-120.675
1104,-120.65,50.65,-120.65
992,-120.625,50.65,-120.625
960,-120.6,50.65,-120.6
760,-120.575,50.65,-120.575
689,-120.55,50.65,-120.55
702,-120.525,50.65,-120.525
764,-120.5,50.65,-120.5
833,-120.475,50.65,-120.475
919,-120.45,50.65,-120.45
942,-120.425,50.65,-120.425
765,-120.4,50.65,-120.4
684,-120.375,50.65,-120.375
703,-120.35,50.65,-120.35
747,-120.325,50.65,-120.325
703,-120.3,50.65,-120.3
838,-120.275,50.65,-120.275
900,-120.25,50.65,-120.25
776,-120.225,50.65,-120.225
960,-120.2,50.65,-120.2
534,-120.175,50.65,-120.175
534,-120.15,50.65,-120.15
526,-120.125,50.65,-120.125
504,-120.1,50.65,-120.1
462,-120.075,50.65,-120.075
391,-120.05,50.65,-120.05
394,-120.025,50.65,-120.025
343,-120,50.65,-120
348,-119.975,50.65,-119.975
354,-119.95,50.65,-119.95
350,-119.925,50.65,-119.925
343,-119.9,50.65,-119.9
428,-119.875,50.65,-119.875
571,-119.85,50.65,-119.85
664,-119.825,50.65,-119.825
800,-119.8,50.65,-119.8
876,-119.775,50.65,-119.775
1036,-119.75,50.65,-119.75
1203,-119.725,50.65,-119.725
1341,-119.7,50.65,-119.7
916,-119.675,50.65,-119.675
892,-119.65,50.65,-119.65
927,-119.625,50.65,-119.625
1053,-119.6,50.65,-119.6
1245,-119.575,50.65,-119.575
1523,-119.55,50.65,-119.55
1686,-119.525,50.65,-119.525
1750,-119.5,50.65,-119.5
1588,-119.475,50.65,-119.475
1531,-119.45,50.65,-119.45
1185,-119.425,50.65,-119.425
545,-119.4,50.65,-119.4
361,-119.375,50.65,-119.375
592,-119.35,50.65,-119.35
868,-119.325,50.65,-119.325
1009,-119.3,50.65,-119.3
1361,-119.275,50.65,-119.275
1012,-119.25,50.65,-119.25
677,-119.225,50.65,-119.225
520,-119.2,50.65,-119.2
689,-119.175,50.65,-119.175
687,-119.15,50.65,-119.15
483,-119.125,50.65,-119.125
355,-119.1,50.65,-119.1
495,-119.075,50.65,-119.075
734,-119.05,50.65,-119.05
1136,-119.025,50.65,-119.025
1580,-119,50.65,-119
1788,-118.975,50.65,-118.975
1893,-118.95,50.65,-118.95
1959,-118.925,50.65,-118.925
1732,-118.9,50.65,-118.9
1545,-118.875,50.65,-118.875
905,-118.85,50.65,-118.85
902,-118.825,50.65,-118.825
1032,-118.8,50.65,-118.8
1075,-118.775,50.65,-118.775
527,-118.75,50.65,-118.75
769,-118.725,50.65,-118.725
606,-118.7,50.65,-118.7
386,-118.675,50.65,-118.675
986,-118.65,50.65,-118.65
1537,-118.625,50.65,-118.625
1879,-118.6,50.65,-118.6
1830,-118.575,50.65,-118.575
1697,-118.55,50.65,-118.55
1171,-118.525,50.65,-118.525
1694,-118.5,50.65,-118.5
1161,-123,50.675,-123
1101,-122.975,50.675,-122.975
1822,-122.95,50.675,-122.95
1760,-122.925,50.675,-122.925
2236,-122.9,50.675,-122.9
2165,-122.875,50.675,-122.875
1553,-122.85,50.675,-122.85
1802,-122.825,50.675,-122.825
2015,-122.8,50.675,-122.8
1513,-122.775,50.675,-122.775
1937,-122.75,50.675,-122.75
2284,-122.725,50.675,-122.725
1790,-122.7,50.675,-122.7
1993,-122.675,50.675,-122.675
1689,-122.65,50.675,-122.65
1787,-122.625,50.675,-122.625
1844,-122.6,50.675,-122.6
1838,-122.575,50.675,-122.575
2153,-122.55,50.675,-122.55
1866,-122.525,50.675,-122.525
1495,-122.5,50.675,-122.5
2006,-122.475,50.675,-122.475
1864,-122.45,50.675,-122.45
1663,-122.425,50.675,-122.425
895,-122.4,50.675,-122.4
390,-122.375,50.675,-122.375
260,-122.35,50.675,-122.35
386,-122.325,50.675,-122.325
1270,-122.3,50.675,-122.3
1734,-122.275,50.675,-122.275
2047,-122.25,50.675,-122.25
1784,-122.225,50.675,-122.225
1861,-122.2,50.675,-122.2
1268,-122.175,50.675,-122.175
1249,-122.15,50.675,-122.15
418,-122.125,50.675,-122.125
338,-122.1,50.675,-122.1
602,-122.075,50.675,-122.075
429,-122.05,50.675,-122.05
244,-122.025,50.675,-122.025
244,-122,50.675,-122
554,-121.975,50.675,-121.975
227,-121.95,50.675,-121.95
201,-121.925,50.675,-121.925
411,-121.9,50.675,-121.9
496,-121.875,50.675,-121.875
1683,-121.85,50.675,-121.85
1214,-121.825,50.675,-121.825
974,-121.8,50.675,-121.8
1220,-121.775,50.675,-121.775
1505,-121.75,50.675,-121.75
1865,-121.725,50.675,-121.725
2008,-121.7,50.675,-121.7
1852,-121.675,50.675,-121.675
1464,-121.65,50.675,-121.65
1233,-121.625,50.675,-121.625
1132,-121.6,50.675,-121.6
1219,-121.575,50.675,-121.575
1478,-121.55,50.675,-121.55
1580,-121.525,50.675,-121.525
1490,-121.5,50.675,-121.5
1597,-121.475,50.675,-121.475
1707,-121.45,50.675,-121.45
1278,-121.425,50.675,-121.425
849,-121.4,50.675,-121.4
655,-121.375,50.675,-121.375
472,-121.35,50.675,-121.35
455,-121.325,50.675,-121.325
285,-121.3,50.675,-121.3
472,-121.275,50.675,-121.275
748,-121.25,50.675,-121.25
1132,-121.225,50.675,-121.225
1354,-121.2,50.675,-121.2
1446,-121.175,50.675,-121.175
1464,-121.15,50.675,-121.15
1486,-121.125,50.675,-121.125
1329,-121.1,50.675,-121.1
1254,-121.075,50.675,-121.075
1331,-121.05,50.675,-121.05
1451,-121.025,50.675,-121.025
1570,-121,50.675,-121
1606,-120.975,50.675,-120.975
1475,-120.95,50.675,-120.95
1410,-120.925,50.675,-120.925
1281,-120.9,50.675,-120.9
1270,-120.875,50.675,-120.875
1273,-120.85,50.675,-120.85
1334,-120.825,50.675,-120.825
1237,-120.8,50.675,-120.8
902,-120.775,50.675,-120.775
1243,-120.75,50.675,-120.75
1288,-120.725,50.675,-120.725
1068,-120.7,50.675,-120.7
979,-120.675,50.675,-120.675
895,-120.65,50.675,-120.65
740,-120.625,50.675,-120.625
729,-120.6,50.675,-120.6
571,-120.575,50.675,-120.575
831,-120.55,50.675,-120.55
762,-120.525,50.675,-120.525
725,-120.5,50.675,-120.5
678,-120.475,50.675,-120.475
615,-120.45,50.675,-120.45
720,-120.425,50.675,-120.425
718,-120.4,50.675,-120.4
560,-120.375,50.675,-120.375
457,-120.35,50.675,-120.35
364,-120.325,50.675,-120.325
341,-120.3,50.675,-120.3
367,-120.275,50.675,-120.275
349,-120.25,50.675,-120.25
344,-120.225,50.675,-120.225
354,-120.2,50.675,-120.2
379,-120.175,50.675,-120.175
369,-120.15,50.675,-120.15
589,-120.125,50.675,-120.125
487,-120.1,50.675,-120.1
569,-120.075,50.675,-120.075
878,-120.05,50.675,-120.05
931,-120.025,50.675,-120.025
986,-120,50.675,-120
943,-119.975,50.675,-119.975
894,-119.95,50.675,-119.95
834,-119.925,50.675,-119.925
618,-119.9,50.675,-119.9
430,-119.875,50.675,-119.875
350,-119.85,50.675,-119.85
389,-119.825,50.675,-119.825
551,-119.8,50.675,-119.8
664,-119.775,50.675,-119.775
953,-119.75,50.675,-119.75
1294,-119.725,50.675,-119.725
1470,-119.7,50.675,-119.7
1195,-119.675,50.675,-119.675
781,-119.65,50.675,-119.65
1083,-119.625,50.675,-119.625
1353,-119.6,50.675,-119.6
1188,-119.575,50.675,-119.575
1015,-119.55,50.675,-119.55
1117,-119.525,50.675,-119.525
1558,-119.5,50.675,-119.5
1601,-119.475,50.675,-119.475
1549,-119.45,50.675,-119.45
1417,-119.425,50.675,-119.425
984,-119.4,50.675,-119.4
542,-119.375,50.675,-119.375
354,-119.35,50.675,-119.35
354,-119.325,50.675,-119.325
540,-119.3,50.675,-119.3
892,-119.275,50.675,-119.275
634,-119.25,50.675,-119.25
529,-119.225,50.675,-119.225
621,-119.2,50.675,-119.2
827,-119.175,50.675,-119.175
874,-119.15,50.675,-119.15
703,-119.125,50.675,-119.125
770,-119.1,50.675,-119.1
353,-119.075,50.675,-119.075
399,-119.05,50.675,-119.05
897,-119.025,50.675,-119.025
1508,-119,50.675,-119
1781,-118.975,50.675,-118.975
1926,-118.95,50.675,-118.95
1940,-118.925,50.675,-118.925
1792,-118.9,50.675,-118.9
1361,-118.875,50.675,-118.875
1058,-118.85,50.675,-118.85
928,-118.825,50.675,-118.825
770,-118.8,50.675,-118.8
755,-118.775,50.675,-118.775
632,-118.75,50.675,-118.75
1016,-118.725,50.675,-118.725
1177,-118.7,50.675,-118.7
454,-118.675,50.675,-118.675
560,-118.65,50.675,-118.65
1118,-118.625,50.675,-118.625
1897,-118.6,50.675,-118.6
2085,-118.575,50.675,-118.575
1779,-118.55,50.675,-118.55
1604,-118.525,50.675,-118.525
1444,-118.5,50.675,-118.5
1966,-123,50.7,-123
1051,-122.975,50.7,-122.975
1427,-122.95,50.7,-122.95
2302,-122.925,50.7,-122.925
1883,-122.9,50.7,-122.9
2343,-122.875,50.7,-122.875
1834,-122.85,50.7,-122.85
1447,-122.825,50.7,-122.825
1643,-122.8,50.7,-122.8
1694,-122.775,50.7,-122.775
2288,-122.75,50.7,-122.75
2215,-122.725,50.7,-122.725
2075,-122.7,50.7,-122.7
1738,-122.675,50.7,-122.675
1421,-122.65,50.7,-122.65
1764,-122.625,50.7,-122.625
2262,-122.6,50.7,-122.6
2260,-122.575,50.7,-122.575
1973,-122.55,50.7,-122.55
1768,-122.525,50.7,-122.525
2363,-122.5,50.7,-122.5
2099,-122.475,50.7,-122.475
2090,-122.45,50.7,-122.45
1918,-122.425,50.7,-122.425
1829,-122.4,50.7,-122.4
1362,-122.375,50.7,-122.375
1068,-122.35,50.7,-122.35
493,-122.325,50.7,-122.325
302,-122.3,50.7,-122.3
393,-122.275,50.7,-122.275
787,-122.25,50.7,-122.25
1291,-122.225,50.7,-122.225
1242,-122.2,50.7,-122.2
761,-122.175,50.7,-122.175
244,-122.15,50.7,-122.15
577,-122.125,50.7,-122.125
555,-122.1,50.7,-122.1
800,-122.075,50.7,-122.075
1341,-122.05,50.7,-122.05
1727,-122.025,50.7,-122.025
1794,-122,50.7,-122
870,-121.975,50.7,-121.975
682,-121.95,50.7,-121.95
242,-121.925,50.7,-121.925
342,-121.9,50.7,-121.9
1301,-121.875,50.7,-121.875
1235,-121.85,50.7,-121.85
787,-121.825,50.7,-121.825
1282,-121.8,50.7,-121.8
1410,-121.775,50.7,-121.775
1942,-121.75,50.7,-121.75
1800,-121.725,50.7,-121.725
1648,-121.7,50.7,-121.7
1732,-121.675,50.7,-121.675
1510,-121.65,50.7,-121.65
1168,-121.625,50.7,-121.625
1046,-121.6,50.7,-121.6
1270,-121.575,50.7,-121.575
1393,-121.55,50.7,-121.55
1502,-121.525,50.7,-121.525
1794,-121.5,50.7,-121.5
1900,-121.475,50.7,-121.475
1901,-121.45,50.7,-121.45
1486,-121.425,50.7,-121.425
991,-121.4,50.7,-121.4
704,-121.375,50.7,-121.375
605,-121.35,50.7,-121.35
643,-121.325,50.7,-121.325
294,-121.3,50.7,-121.3
461,-121.275,50.7,-121.275
743,-121.25,50.7,-121.25
853,-121.225,50.7,-121.225
1033,-121.2,50.7,-121.2
1194,-121.175,50.7,-121.175
1159,-121.15,50.7,-121.15
1178,-121.125,50.7,-121.125
1242,-121.1,50.7,-121.1
1229,-121.075,50.7,-121.075
1222,-121.05,50.7,-121.05
1147,-121.025,50.7,-121.025
1137,-121,50.7,-121
1126,-120.975,50.7,-120.975
1049,-120.95,50.7,-120.95
948,-120.925,50.7,-120.925
914,-120.9,50.7,-120.9
884,-120.875,50.7,-120.875
1105,-120.85,50.7,-120.85
1448,-120.825,50.7,-120.825
1132,-120.8,50.7,-120.8
790,-120.775,50.7,-120.775
1058,-120.75,50.7,-120.75
981,-120.725,50.7,-120.725
814,-120.7,50.7,-120.7
691,-120.675,50.7,-120.675
603,-120.65,50.7,-120.65
497,-120.625,50.7,-120.625
488,-120.6,50.7,-120.6
603,-120.575,50.7,-120.575
557,-120.55,50.7,-120.55
517,-120.525,50.7,-120.525
342,-120.5,50.7,-120.5
337,-120.475,50.7,-120.475
344,-120.45,50.7,-120.45
344,-120.425,50.7,-120.425
350,-120.4,50.7,-120.4
347,-120.375,50.7,-120.375
341,-120.35,50.7,-120.35
371,-120.325,50.7,-120.325
780,-120.3,50.7,-120.3
813,-120.275,50.7,-120.275
938,-120.25,50.7,-120.25
991,-120.225,50.7,-120.225
979,-120.2,50.7,-120.2
765,-120.175,50.7,-120.175
622,-120.15,50.7,-120.15
772,-120.125,50.7,-120.125
716,-120.1,50.7,-120.1
859,-120.075,50.7,-120.075
978,-120.05,50.7,-120.05
1060,-120.025,50.7,-120.025
1176,-120,50.7,-120
1036,-119.975,50.7,-119.975
975,-119.95,50.7,-119.95
857,-119.925,50.7,-119.925
735,-119.9,50.7,-119.9
603,-119.875,50.7,-119.875
506,-119.85,50.7,-119.85
410,-119.825,50.7,-119.825
352,-119.8,50.7,-119.8
587,-119.775,50.7,-119.775
925,-119.75,50.7,-119.75
1406,-119.725,50.7,-119.725
1355,-119.7,50.7,-119.7
1200,-119.675,50.7,-119.675
721,-119.65,50.7,-119.65
1046,-119.625,50.7,-119.625
1513,-119.6,50.7,-119.6
1501,-119.575,50.7,-119.575
1301,-119.55,50.7,-119.55
1152,-119.525,50.7,-119.525
1090,-119.5,50.7,-119.5
1408,-119.475,50.7,-119.475
1503,-119.45,50.7,-119.45
1568,-119.425,50.7,-119.425
1318,-119.4,50.7,-119.4
1058,-119.375,50.7,-119.375
468,-119.35,50.7,-119.35
354,-119.325,50.7,-119.325
349,-119.3,50.7,-119.3
384,-119.275,50.7,-119.275
518,-119.25,50.7,-119.25
479,-119.225,50.7,-119.225
641,-119.2,50.7,-119.2
930,-119.175,50.7,-119.175
1094,-119.15,50.7,-119.15
804,-119.125,50.7,-119.125
805,-119.1,50.7,-119.1
788,-119.075,50.7,-119.075
351,-119.05,50.7,-119.05
552,-119.025,50.7,-119.025
1205,-119,50.7,-119
1611,-118.975,50.7,-118.975
1827,-118.95,50.7,-118.95
1910,-118.925,50.7,-118.925
1639,-118.9,50.7,-118.9
1738,-118.875,50.7,-118.875
1552,-118.85,50.7,-118.85
1101,-118.825,50.7,-118.825
1066,-118.8,50.7,-118.8
844,-118.775,50.7,-118.775
607,-118.75,50.7,-118.75
1133,-118.725,50.7,-118.725
1444,-118.7,50.7,-118.7
585,-118.675,50.7,-118.675
386,-118.65,50.7,-118.65
902,-118.625,50.7,-118.625
1270,-118.6,50.7,-118.6
1525,-118.575,50.7,-118.575
1719,-118.55,50.7,-118.55
2058,-118.525,50.7,-118.525
1374,-118.5,50.7,-118.5
1445,-123,50.725,-123
1278,-122.975,50.725,-122.975
1027,-122.95,50.725,-122.95
1337,-122.925,50.725,-122.925
2048,-122.9,50.725,-122.9
2273,-122.875,50.725,-122.875
2001,-122.85,50.725,-122.85
1961,-122.825,50.725,-122.825
1358,-122.8,50.725,-122.8
2203,-122.775,50.725,-122.775
1741,-122.75,50.725,-122.75
1742,-122.725,50.725,-122.725
1491,-122.7,50.725,-122.7
1292,-122.675,50.725,-122.675
1744,-122.65,50.725,-122.65
1857,-122.625,50.725,-122.625
2150,-122.6,50.725,-122.6
2167,-122.575,50.725,-122.575
2313,-122.55,50.725,-122.55
2212,-122.525,50.725,-122.525
2156,-122.5,50.725,-122.5
2194,-122.475,50.725,-122.475
1267,-122.45,50.725,-122.45
1196,-122.425,50.725,-122.425
1383,-122.4,50.725,-122.4
1123,-122.375,50.725,-122.375
872,-122.35,50.725,-122.35
1042,-122.325,50.725,-122.325
906,-122.3,50.725,-122.3
442,-122.275,50.725,-122.275
330,-122.25,50.725,-122.25
244,-122.225,50.725,-122.225
244,-122.2,50.725,-122.2
350,-122.175,50.725,-122.175
718,-122.15,50.725,-122.15
1370,-122.125,50.725,-122.125
1977,-122.1,50.725,-122.1
1976,-122.075,50.725,-122.075
2229,-122.05,50.725,-122.05
2001,-122.025,50.725,-122.025
1510,-122,50.725,-122
1211,-121.975,50.725,-121.975
1316,-121.95,50.725,-121.95
303,-121.925,50.725,-121.925
831,-121.9,50.725,-121.9
1217,-121.875,50.725,-121.875
627,-121.85,50.725,-121.85
1126,-121.825,50.725,-121.825
1508,-121.8,50.725,-121.8
1884,-121.775,50.725,-121.775
1822,-121.75,50.725,-121.75
2036,-121.725,50.725,-121.725
1929,-121.7,50.725,-121.7
1441,-121.675,50.725,-121.675
1260,-121.65,50.725,-121.65
1113,-121.625,50.725,-121.625
998,-121.6,50.725,-121.6
1153,-121.575,50.725,-121.575
1222,-121.55,50.725,-121.55
1507,-121.525,50.725,-121.525
1689,-121.5,50.725,-121.5
1658,-121.475,50.725,-121.475
1589,-121.45,50.725,-121.45
1554,-121.425,50.725,-121.425
1235,-121.4,50.725,-121.4
931,-121.375,50.725,-121.375
709,-121.35,50.725,-121.35
484,-121.325,50.725,-121.325
561,-121.3,50.725,-121.3
343,-121.275,50.725,-121.275
642,-121.25,50.725,-121.25
604,-121.225,50.725,-121.225
910,-121.2,50.725,-121.2
954,-121.175,50.725,-121.175
1023,-121.15,50.725,-121.15
1056,-121.125,50.725,-121.125
1076,-121.1,50.725,-121.1
982,-121.075,50.725,-121.075
918,-121.05,50.725,-121.05
900,-121.025,50.725,-121.025
764,-121,50.725,-121
742,-120.975,50.725,-120.975
655,-120.95,50.725,-120.95
803,-120.925,50.725,-120.925
702,-120.9,50.725,-120.9
701,-120.875,50.725,-120.875
766,-120.85,50.725,-120.85
740,-120.825,50.725,-120.825
850,-120.8,50.725,-120.8
661,-120.775,50.725,-120.775
